# GISP2 Sodium (Na+)
# meters,thousand years before present,PPB
Depth,Age,Sodium
1438.98,8.663,4.276
1439.18,8.6649,4.69
1439.38,8.6669,8.805
1439.59,8.669,5.426
1439.79,8.671,4.805
1439.98,8.673,3.311
1440.2,8.6751,4.322
1440.41,8.677,5.081
1440.63,8.679,3.357
1440.84,8.6811,6.69
1441.03,8.6832,8.23
1441.23,8.6852,8.276
1441.44,8.687,4.575
1441.63,8.689,6.621
1441.83,8.6912,5.426
1442.02,8.6935,4.368
1442.18,8.6957,11.426
1442.55,8.6994,4.874
1442.74,8.7012,3.908
1442.94,8.7031,2.598
1443.12,8.7049,4.667
1443.31,8.7069,4.529
1443.55,8.709,5.977
1443.77,8.7111,4.805
1443.99,8.7131,3.517
1444.18,8.7147,8.667
1444.37,8.7162,3.724
1444.6,8.718,5.334
1444.83,8.7202,11.38
1445.05,8.7226,8.046
1445.54,8.7271,5.495
1445.75,8.7289,3.885
1445.89,8.7303,6.621
1446.05,8.732,5.426
1446.26,8.7341,4.621
1446.47,8.736,4.943
1446.66,8.7378,4.322
1446.88,8.7401,4.253
1447.1,8.7421,6.69
1447.3,8.7439,5.38
1447.5,8.7456,4.276
1447.7,8.7472,4.253
1447.9,8.7491,9.518
1448.11,8.7512,4.46
1448.31,8.7529,3.311
1448.5,8.7546,4.414
1448.7,8.7566,3.334
1448.9,8.7584,6.966
1449.1,8.7601,4.897
1449.3,8.7615,5.426
1449.5,8.7634,4
1449.7,8.7653,3.724
1449.9,8.7673,3.885
1450.1,8.7694,6.621
1450.3,8.7713,3.54
1450.5,8.7731,5.885
1450.7,8.775,3.471
1450.9,8.7767,7.311
1451.11,8.7787,4.253
1451.3,8.7807,4.92
1451.49,8.7825,4.828
1451.69,8.7844,2.92
1451.9,8.7866,5.15
1452.1,8.789,3.311
1452.3,8.7917,6.069
1452.5,8.7939,3.311
1452.7,8.7955,4.161
1452.9,8.7972,3.839
1453.1,8.7994,5.196
1453.3,8.8012,5.265
1453.5,8.8033,4.253
1453.7,8.8054,5.219
1453.9,8.8072,4.943
1454.1,8.8093,5.38
1454.3,8.8113,5.793
1454.5,8.8133,6.253
1454.7,8.8155,4.529
1454.9,8.8175,2.897
1455.1,8.8194,4.391
1455.3,8.8213,8.184
1455.5,8.8235,3.793
1455.7,8.8256,11.196
1455.9,8.8278,4.184
1456.1,8.83,4.92
1456.3,8.8321,3.655
1456.5,8.8344,3.448
1456.7,8.8367,5.793
1456.9,8.8387,2.69
1457.1,8.8407,4.736
1457.3,8.8425,4.322
1457.5,8.8445,3.357
1457.7,8.8468,7.15
1457.9,8.8491,4.299
1458.1,8.8509,4.851
1458.3,8.8529,5.288
1458.5,8.8549,7.84
1458.7,8.8567,4.483
1458.9,8.8584,3.931
1459.1,8.8602,4
1459.3,8.862,4.046
1459.5,8.8643,6.897
1459.7,8.8666,6.621
1459.9,8.8684,3.793
1460.1,8.8704,7.541
1460.31,8.8723,5.495
1460.51,8.8744,6
1460.7,8.8766,4.184
1460.9,8.8787,4.345
1461.1,8.8805,4.667
1461.3,8.8825,6.115
1461.5,8.8843,4.621
1461.7,8.8862,2.69
1461.9,8.8879,4.322
1462.1,8.8898,4.851
1462.3,8.8918,4.506
1462.5,8.8935,4.46
1462.7,8.8951,4.874
1462.9,8.8969,7.035
1463.1,8.8987,4
1463.3,8.9005,2.943
1463.5,8.9023,3.563
1463.7,8.9041,10.345
1463.9,8.9063,5.035
1464.1,8.9089,3.908
1464.3,8.9109,2.23
1464.5,8.9127,5.15
1464.7,8.9146,3.908
1464.9,8.9163,2.69
1465.1,8.9183,3.494
1465.3,8.9201,2.897
1465.5,8.922,6.368
1465.7,8.9237,5.265
1465.9,8.9253,4.023
1466.1,8.9275,5.242
1466.31,8.9299,3.311
1466.51,8.9317,6.138
1466.7,8.9334,8.506
1466.88,8.935,4.575
1467.1,8.9372,2.575
1467.3,8.9391,4.989
1467.5,8.9414,7.242
1467.7,8.9437,5.196
1467.9,8.9456,6.184
1468.1,8.9475,3.402
1468.3,8.9496,3.793
1468.5,8.9518,6.253
1468.7,8.9537,7.334
1468.9,8.9557,6.805
1469.1,8.9579,3.288
1469.3,8.9602,3.678
1469.5,8.9621,5.954
1469.7,8.964,4.552
1469.9,8.9659,7.058
1470.1,8.9679,7.219
1470.3,8.9695,5.104
1470.5,8.9716,4.575
1470.7,8.9738,4.575
1470.9,8.9761,6.184
1471.1,8.9781,5.035
1471.3,8.9798,7.587
1471.5,8.9817,4.46
1471.7,8.984,5.977
1471.9,8.9863,5.035
1472.1,8.9881,7.61
1472.3,8.9901,6.759
1472.5,8.992,4.736
1472.7,8.9936,4.299
1472.9,8.9959,4.759
1473.1,8.9982,4
1473.3,9.0001,2.322
1473.5,9.0022,7.173
1473.7,9.004,5.035
1473.9,9.0059,7.242
1474.1,9.0079,6.552
1474.3,9.0099,5.931
1474.5,9.0121,3.012
1474.7,9.0142,2.759
1474.9,9.0164,5.587
1475.1,9.0184,6.506
1475.3,9.0201,3.816
1475.5,9.0221,5.678
1475.7,9.0243,5.426
1475.9,9.0266,7.587
1476.1,9.0289,6.391
1476.3,9.0309,8.161
1476.5,9.0328,4.621
1476.7,9.035,4.989
1476.9,9.0372,3.655
1477.1,9.0391,9.909
1477.3,9.0409,3.724
1477.5,9.0429,4.23
1477.7,9.0452,6.138
1477.9,9.0474,5.035
1478.1,9.0491,3.334
1478.3,9.0506,4.598
1478.5,9.0522,2.943
1478.7,9.0537,5.724
1478.9,9.0552,4.644
1479.1,9.0573,8.506
1479.31,9.0595,5.449
1479.51,9.0615,4.621
1479.7,9.0635,5.288
1479.9,9.0657,8.92
1480.1,9.0678,3.242
1480.3,9.0697,4.414
1480.5,9.0715,6.69
1480.7,9.0733,4.253
1480.9,9.0754,4.575
1481.1,9.0773,5.839
1481.3,9.0793,5.931
1481.5,9.0813,3.609
1481.7,9.0833,8.345
1481.94,9.0858,5.081
1482.21,9.0881,3.425
1482.46,9.0899,9.15
1482.68,9.0921,5.632
1482.87,9.0942,5.61
1483.11,9.0961,3.265
1483.4,9.0986,5.173
1483.66,9.1014,4.713
1483.91,9.1041,4.368
1484.16,9.1068,3.357
1484.35,9.1085,7.61
1484.54,9.1099,4.69
1484.75,9.1121,3.77
1484.97,9.1141,3.954
1485.19,9.1159,4.851
1485.41,9.1179,4.644
1485.61,9.1202,2.736
1485.8,9.1223,3.334
1486,9.1238,2.529
1486.2,9.1253,4.644
1486.4,9.1272,4.851
1486.61,9.1294,5.38
1486.81,9.1318,4.828
1487,9.1339,5.334
1487.19,9.1358,4.391
1487.42,9.1381,5.357
1487.66,9.1406,2.368
1487.89,9.1429,4.092
1488.1,9.1449,3.379
1488.29,9.147,7.058
1488.46,9.1489,4.046
1488.64,9.1509,4.828
1488.83,9.153,4.828
1489.01,9.155,5.678
1489.21,9.1578,10.483
1489.42,9.1603,8.529
1489.63,9.1618,5.311
1489.85,9.1632,4.161
1490.06,9.1653,8.322
1490.27,9.1675,6.989
1490.47,9.1691,7.449
1490.68,9.1709,5.518
1490.89,9.1729,4.23
1491.11,9.1747,6.437
1491.32,9.1769,4.92
1491.53,9.179,5.219
1491.73,9.1807,4.322
1491.94,9.1827,3.334
1492.16,9.1852,5.747
1492.37,9.1878,7.495
1492.58,9.19,4.046
1492.79,9.1921,3.563
1492.99,9.194,3.196
1493.2,9.1961,4.345
1493.41,9.1982,4.782
1493.62,9.2005,5.701
1493.84,9.2029,5.77
1494.05,9.2054,8.299
1494.26,9.2076,3.357
1494.46,9.2098,6.345
1494.67,9.2122,9.38
1494.89,9.2149,9.794
1495.1,9.2171,3.632
1495.31,9.2193,7.127
1495.52,9.2217,5.587
1495.72,9.2239,4.644
1495.93,9.2261,4.828
1496.14,9.2282,7.196
1496.36,9.2309,4.299
1496.57,9.2334,4.92
1496.78,9.2355,4.828
1496.98,9.2374,4.23
1497.19,9.2394,5.15
1497.4,9.2416,3.15
1497.62,9.2439,7.771
1497.83,9.246,3.931
1498.04,9.2483,3.839
1498.24,9.2504,7.265
1498.45,9.2526,6
1498.66,9.2547,6
1498.88,9.257,3.448
1499.1,9.259,4.391
1499.3,9.2609,9.288
1499.51,9.2636,5.38
1499.71,9.2658,5.334
1499.91,9.2677,4.161
1500.12,9.2701,4.943
1500.35,9.2723,4.805
1500.56,9.2744,4.828
1500.77,9.2768,3.425
1500.97,9.2791,3.242
1501.18,9.2812,5.655
1501.39,9.2835,5.724
1501.61,9.2856,3.127
1501.82,9.2878,4.943
1502.03,9.2904,5.081
1502.23,9.2931,4.046
1502.44,9.2954,16.369
1502.65,9.2975,3.54
1502.88,9.3005,4.552
1503.1,9.3033,5.219
1503.3,9.3055,3.379
1503.5,9.3077,4.391
1503.7,9.3095,4.276
1503.9,9.3116,3.334
1504.1,9.3134,4.276
1504.3,9.315,5.311
1504.5,9.3171,4.115
1504.7,9.3191,4.414
1504.9,9.3207,5.265
1505.1,9.3227,3.954
1505.3,9.3248,3.494
1505.5,9.3265,9.219
1505.7,9.3285,3.793
1505.9,9.3308,5.15
1506.1,9.3329,3.517
1506.3,9.3347,4.207
1506.5,9.3368,4.874
1506.69,9.339,4.46
1506.89,9.341,3.379
1507.1,9.3435,3.701
1507.3,9.346,5.127
1507.5,9.3482,6.115
1507.7,9.3505,5.472
1507.9,9.3527,3.173
1508.1,9.3547,4.92
1508.3,9.3567,6.368
1508.5,9.3587,5.334
1508.7,9.3606,4.92
1508.9,9.3629,4.943
1509.1,9.365,4.759
1509.3,9.3668,5.77
1509.5,9.3688,5.472
1509.7,9.3705,3.448
1509.9,9.3727,4.299
1510.09,9.375,5.311
1510.29,9.3775,3.86
1510.5,9.3802,4.21
1510.7,9.3823,7.41
1510.9,9.3843,4.11
1511.1,9.3867,4.99
1511.3,9.389,4.24
1511.5,9.3913,6.31
1511.7,9.3933,2.97
1511.9,9.3953,4.03
1512.1,9.3976,4.93
1512.3,9.3998,6.15
1512.5,9.4018,4.76
1512.7,9.4038,6.51
1512.9,9.4059,3.7
1513.1,9.4081,7.18
1513.3,9.4102,5.26
1513.5,9.4125,4.88
1513.7,9.4148,5.1
1513.9,9.4168,4.65
1514.1,9.4186,4.59
1514.3,9.4207,4.19
1514.5,9.423,3.64
1514.7,9.4253,3.13
1514.9,9.4273,4.78
1515.1,9.4292,3.66
1515.3,9.4312,4.11
1515.5,9.4332,3.75
1515.7,9.4355,3.77
1515.9,9.4377,5.72
1516.1,9.4398,3.71
1516.3,9.442,6.31
1516.5,9.444,5.12
1516.7,9.446,4.86
1516.88,9.4479,3.64
1517.09,9.4498,2.9
1517.3,9.452,5.85
1517.5,9.4541,3.46
1517.7,9.4561,4.77
1517.9,9.4583,4.67
1518.1,9.4605,5.29
1518.3,9.4628,4.51
1518.5,9.4652,5.15
1518.7,9.4673,2.86
1518.9,9.4695,3.59
1519.1,9.4718,3.68
1519.3,9.4739,4.92
1519.49,9.4758,5.39
1519.69,9.4778,4.8
1519.89,9.4801,3.5
1520.09,9.4825,2.34
1520.29,9.4848,7.12
1520.49,9.487,4.18
1520.68,9.4893,6.21
1520.88,9.4917,5.12
1521.1,9.4943,8.71
1521.3,9.4967,3.32
1521.48,9.4985,5.51
1521.67,9.5006,3.89
1521.88,9.503,3.9
1522.09,9.5054,4.99
1522.27,9.5076,4.02
1522.47,9.51,5.64
1522.66,9.5129,2.84
1522.86,9.5157,5.69
1523.06,9.5181,5.58
1523.26,9.5201,5.09
1523.45,9.5222,2.85
1523.65,9.5244,2.97
1523.85,9.5265,6.48
1524.04,9.5288,23.7
1524.24,9.5308,4.57
1524.43,9.533,6.41
1524.63,9.5353,3.63
1524.83,9.5378,3.57
1525.03,9.5399,3.42
1525.22,9.542,7.03
1525.41,9.5442,4.34
1525.61,9.5465,6.64
1525.81,9.5486,3.49
1526.01,9.5507,4.64
1526.2,9.5529,7.37
1526.39,9.555,9.35
1526.59,9.557,5.88
1526.79,9.5593,4.65
1526.98,9.5618,3.87
1527.17,9.5641,6.04
1527.37,9.5663,4.2
1527.57,9.5686,2.75
1527.76,9.571,3.69
1527.95,9.5732,4
1528.15,9.5753,4.32
1528.35,9.5771,3.86
1528.54,9.5795,4.65
1528.73,9.5817,7.41
1528.91,9.5833,4.76
1529.11,9.5854,4.99
1529.32,9.5877,6.92
1529.51,9.5899,3.67
1529.7,9.5922,4.78
1529.9,9.5946,5.78
1530.1,9.5969,6.62
1530.29,9.5989,3.4
1530.47,9.6012,3.31
1530.67,9.6038,4.73
1530.87,9.6064,5.17
1531.06,9.6087,4.66
1531.25,9.6109,3.72
1531.44,9.6131,6
1531.63,9.6152,4.83
1531.83,9.6176,7.19
1532.03,9.6198,7.29
1532.21,9.6218,5.63
1532.4,9.6237,4.13
1532.6,9.6262,5.41
1532.8,9.6289,9.83
1532.98,9.6311,3.56
1533.17,9.633,5.4
1533.37,9.6351,3.75
1533.56,9.6377,2.98
1533.76,9.6404,7.28
1533.94,9.6426,6.93
1534.13,9.6447,3.98
1534.33,9.647,7.49
1534.52,9.6491,8.51
1534.71,9.651,4.27
1534.9,9.6531,4.22
1535.1,9.6548,5.55
1535.29,9.6567,6.89
1535.47,9.6587,3.69
1535.66,9.6608,4.94
1535.86,9.6632,12.3
1536.05,9.6654,6.27
1536.23,9.6675,5.44
1536.42,9.6698,3.82
1536.62,9.6719,5.55
1536.81,9.674,10
1536.99,9.6762,5.22
1537.18,9.6785,5.83
1537.38,9.6811,6.31
1537.57,9.6838,7.39
1537.76,9.6868,4.8
1537.94,9.6897,3.61
1538.13,9.692,5.1
1538.33,9.6942,6.48
1538.52,9.6964,3.79
1538.7,9.6985,2.95
1538.9,9.7009,3.21
1539.09,9.7035,3.08
1539.28,9.7056,3.94
1539.46,9.7075,2.91
1539.65,9.7095,5.46
1539.84,9.7116,5.56
1540.03,9.7134,2.87
1540.21,9.7152,3.43
1540.4,9.7173,5.13
1540.6,9.7195,3.73
1540.79,9.7219,3.52
1540.97,9.724,2.34
1541.15,9.7259,5.47
1541.35,9.7281,4.57
1541.54,9.7304,3.13
1541.72,9.7326,3.52
1541.91,9.7347,4.58
1542.1,9.7368,3.8
1542.29,9.7392,6.17
1542.47,9.7415,3.52
1542.66,9.744,5.85
1542.85,9.7464,6.73
1543.04,9.7482,6.19
1543.22,9.7501,5.45
1543.4,9.7524,4.2
1543.6,9.7547,4.86
1543.79,9.757,6.97
1543.97,9.7591,6.42
1544.15,9.7611,4.93
1544.35,9.7634,5.02
1544.53,9.7655,5.5
1544.71,9.7675,3.99
1544.9,9.7698,3.02
1545.09,9.7721,5.12
1545.28,9.7744,6.99
1545.46,9.7768,2.86
1545.64,9.779,4.67
1545.83,9.7812,4.52
1546.02,9.7835,5.3
1546.2,9.7857,4.15
1546.38,9.7877,2.95
1546.58,9.7897,7.54
1546.76,9.7917,3.02
1546.94,9.7937,3.51
1547.13,9.796,7.32
1547.32,9.7984,5.05
1547.5,9.801,7.46
1547.68,9.8034,4.8
1547.87,9.8055,3.42
1548.05,9.8075,5.95
1548.23,9.8097,3.09
1548.42,9.8117,4.85
1548.61,9.8136,4.51
1548.79,9.8156,4.56
1548.97,9.8177,6.9
1549.16,9.82,8.97
1549.34,9.8221,6.04
1549.53,9.8239,7.82
1549.71,9.8256,5.82
1549.9,9.8276,4.27
1550.09,9.8299,25.3
1550.26,9.8322,4.54
1550.44,9.8343,3.62
1550.63,9.8364,5
1550.81,9.8385,4.9
1550.99,9.8407,6.47
1551.18,9.843,5.08
1551.36,9.8452,4.01
1551.55,9.847,5.3
1551.73,9.8492,3.18
1551.91,9.8513,2.98
1552.09,9.853,4.68
1552.28,9.8549,1.97
1552.46,9.8569,5.64
1552.64,9.8588,3.74
1552.82,9.8605,7.3
1553,9.8623,3.82
1553.18,9.8647,2.68
1553.37,9.8668,2.74
1553.55,9.8689,6.43
1553.73,9.8709,7.17
1553.91,9.8728,4.77
1554.1,9.8754,9.48
1554.28,9.8779,2.9
1554.46,9.8801,5
1554.64,9.8825,3.95
1554.82,9.8847,6.09
1555,9.8866,7.48
1555.18,9.8886,7.71
1555.36,9.8906,6.47
1555.54,9.8931,5.77
1555.72,9.8956,2.64
1555.91,9.8979,5.62
1556.09,9.8999,4.4
1556.27,9.9018,4.03
1556.45,9.9038,3.8
1556.63,9.9055,4.26
1556.81,9.9071,3.54
1556.99,9.909,5.22
1557.17,9.9107,8.37
1557.35,9.9126,3.6
1557.53,9.9148,3.57
1557.71,9.9169,6.64
1557.89,9.9191,6.71
1558.07,9.9213,4.18
1558.25,9.9233,6.2
1558.43,9.9258,3.76
1558.61,9.9284,4.92
1558.79,9.9308,4.73
1558.96,9.9329,5.13
1559.14,9.935,2.96
1559.32,9.9368,7.21
1559.5,9.9387,4.59
1559.68,9.9408,5.06
1559.86,9.9434,3.95
1560.04,9.9459,3.49
1560.22,9.9482,9.19
1560.39,9.9501,4.06
1560.57,9.952,6
1560.75,9.9542,5.65
1560.93,9.9563,3.27
1561.11,9.9582,4.83
1561.29,9.9603,2.9
1561.46,9.9625,3.97
1561.64,9.9644,5.75
1561.82,9.9665,4.6
1562,9.9686,5.51
1562.17,9.9703,3.89
1562.35,9.972,2.64
1562.53,9.974,3.6
1562.71,9.9756,5.49
1562.88,9.9773,3.33
1563.06,9.9794,5.93
1563.24,9.9815,4.1
1563.41,9.9835,5.13
1563.59,9.9857,2.94
1563.77,9.9879,4.92
1563.94,9.9898,5.54
1564.12,9.9916,3.74
1564.3,9.9939,6.5
1564.47,9.9961,4.93
1564.65,9.9979,4.04
1564.83,10,6.42
1565.01,10.002,8.12
1565.18,10.005,7.74
1565.35,10.007,8.32
1565.53,10.009,5.55
1565.71,10.011,3.59
1565.88,10.013,5.65
1566.06,10.015,4.54
1566.23,10.017,4.09
1566.41,10.019,6.12
1566.59,10.021,3.21
1566.76,10.024,3.91
1566.93,10.026,3.54
1567.11,10.027,2.98
1567.29,10.029,3.67
1567.46,10.031,5.72
1567.63,10.034,6.16
1567.81,10.036,3.47
1567.98,10.038,3.89
1568.16,10.04,2.9
1568.34,10.042,5.96
1568.51,10.044,3.21
1568.68,10.046,5.87
1568.86,10.048,3.74
1569.04,10.05,2.79
1569.2,10.052,4.74
1569.38,10.053,5.13
1569.56,10.056,5.93
1569.72,10.058,8.17
1569.9,10.06,3.98
1570.08,10.063,8.61
1570.25,10.065,6.38
1570.42,10.067,4.73
1570.6,10.069,3.31
1570.77,10.071,3.94
1570.94,10.073,6.09
1571.12,10.075,3.76
1571.29,10.076,2.52
1571.46,10.078,4.15
1571.63,10.08,3.21
1571.81,10.082,3.93
1571.98,10.084,20.6
1572.15,10.086,4.32
1572.33,10.088,4.72
1572.49,10.091,6.81
1572.67,10.093,3.41
1572.85,10.095,4.47
1573.02,10.097,5.75
1573.36,10.101,9.63
1573.53,10.104,4.5
1573.7,10.106,2.8
1573.87,10.108,3.58
1574.05,10.11,5.99
1574.21,10.113,3.64
1574.38,10.114,4.07
1574.56,10.117,4.01
1574.73,10.119,4.11
1574.91,10.121,3.53
1575.08,10.123,3.3
1575.24,10.125,5.73
1575.41,10.127,5.2
1575.59,10.13,2.74
1575.76,10.132,7.3
1575.92,10.134,7.01
1576.09,10.136,7.6
1576.27,10.138,8.09
1576.43,10.14,6.47
1576.61,10.143,4.19
1576.78,10.145,3.41
1576.94,10.147,7.02
1577.12,10.15,7.28
1577.3,10.152,5.86
1577.46,10.154,3.72
1577.62,10.156,3.57
1577.8,10.158,6.93
1577.96,10.161,2.92
1578.13,10.162,3.21
1578.31,10.165,8.13
1578.47,10.168,4.55
1578.64,10.17,4.93
1578.82,10.172,7.15
1578.98,10.174,7.91
1579.15,10.176,4.57
1579.33,10.178,4.09
1579.49,10.18,3.97
1579.83,10.185,4.76
1579.99,10.188,4.33
1580.16,10.19,4.81
1580.34,10.192,7.07
1580.51,10.195,5.76
1580.67,10.197,4.91
1580.85,10.199,8.18
1581.01,10.201,5.56
1581.17,10.203,6.82
1581.35,10.205,4.54
1581.52,10.208,3.84
1581.68,10.21,3.75
1581.85,10.212,3.77
1582.02,10.214,4.8
1582.18,10.217,4.05
1582.36,10.219,3.84
1582.52,10.22,7.78
1582.68,10.222,6.1
1582.86,10.224,17.6
1583.02,10.226,29.5
1583.18,10.229,4.96
1583.36,10.23,4.69
1583.52,10.232,5.48
1583.68,10.234,5.36
1583.86,10.236,4
1584.03,10.238,4.77
1584.19,10.24,4.66
1584.36,10.242,7
1584.52,10.244,5.9
1584.68,10.246,4.01
1584.86,10.248,3.37
1585.02,10.25,5.31
1585.18,10.252,7.9
1585.35,10.254,3.5
1585.52,10.256,4.8
1585.68,10.258,3.43
1585.85,10.26,5.38
1586.01,10.262,9.2
1586.16,10.264,3.51
1586.34,10.266,5.41
1586.51,10.268,6.72
1586.67,10.271,5.95
1586.84,10.273,10.1
1587.01,10.275,20.7
1587.17,10.277,3.29
1587.34,10.279,3.83
1587.5,10.28,9.6
1587.66,10.282,5.18
1587.83,10.284,6.7
1587.99,10.286,7.79
1588.16,10.288,5.16
1588.33,10.29,4.02
1588.49,10.291,7.72
1588.65,10.294,3.69
1588.83,10.296,7.21
1588.98,10.298,5.59
1589.15,10.3,8.03
1589.32,10.303,4.25
1589.47,10.305,8.53
1589.64,10.307,6.91
1589.8,10.309,7.09
1589.96,10.312,4.9
1590.13,10.314,4.56
1590.29,10.316,4.45
1590.45,10.318,4.59
1590.62,10.32,5.2
1590.78,10.322,5.06
1590.94,10.325,3.19
1591.11,10.328,3.86
1591.27,10.33,3.73
1591.43,10.332,5.58
1591.6,10.334,6.63
1591.76,10.336,5.32
1591.92,10.338,4.97
1592.09,10.341,3.46
1592.25,10.343,3.4
1592.41,10.345,9.21
1592.58,10.347,3.59
1592.74,10.348,5.83
1592.9,10.35,8.22
1593.06,10.353,3.26
1593.22,10.355,5.42
1593.38,10.357,5.59
1593.55,10.359,5.66
1593.71,10.361,4.28
1593.87,10.362,4.37
1594.03,10.364,4.54
1594.19,10.366,5
1594.36,10.368,5.24
1594.52,10.37,5.05
1594.68,10.372,10.5
1594.84,10.374,4.55
1595,10.376,3.58
1595.16,10.378,3.86
1595.32,10.38,3.36
1595.48,10.382,4.46
1595.64,10.384,4.56
1595.8,10.386,6.98
1595.96,10.389,6.17
1596.13,10.392,5.43
1596.29,10.394,6.65
1596.45,10.396,4.88
1596.61,10.398,4.3
1596.77,10.399,7.39
1596.92,10.401,4.72
1597.09,10.403,5.43
1597.25,10.405,6.12
1597.41,10.407,6.41
1597.57,10.409,5.91
1597.73,10.412,6.52
1597.89,10.414,5.85
1598.05,10.416,4.33
1598.21,10.418,7.14
1598.37,10.421,4.46
1598.53,10.423,5.61
1598.68,10.426,3.96
1598.84,10.428,6.11
1599,10.43,9.11
1599.16,10.432,8.11
1599.32,10.434,3.44
1599.48,10.436,4.79
1599.64,10.438,2.84
1599.8,10.441,3.58
1599.96,10.443,4.5
1600.27,10.447,4.94
1600.43,10.449,8.29
1600.59,10.451,3.77
1600.75,10.453,4.7
1600.91,10.455,5.66
1601.07,10.457,3.42
1601.22,10.459,5.17
1601.38,10.462,7.45
1601.54,10.464,4.42
1601.7,10.466,5.3
1601.86,10.469,5.22
1602.01,10.471,2.27
1602.17,10.473,8.55
1602.33,10.475,6.3
1602.48,10.477,2.49
1602.64,10.479,4.89
1602.8,10.481,4.39
1602.95,10.483,6.5
1603.11,10.486,6.18
1603.27,10.488,6.74
1603.43,10.491,6.73
1603.59,10.493,6.66
1603.74,10.495,5.04
1603.9,10.498,6.61
1604.06,10.5,3.45
1604.21,10.502,7.43
1604.37,10.504,4.05
1604.53,10.506,5.58
1604.68,10.508,8.22
1604.84,10.511,5.29
1604.99,10.513,11
1605.15,10.515,4.17
1605.31,10.517,3.38
1605.46,10.52,8.82
1605.62,10.522,6.1
1605.77,10.524,5.09
1605.92,10.526,4.49
1606.08,10.528,5.41
1606.24,10.531,6.3
1606.41,10.533,6.31
1606.55,10.535,5.34
1606.7,10.538,7.02
1606.86,10.54,4.79
1606.98,10.542,7.37
1607.17,10.544,4.37
1607.33,10.546,5.09
1607.48,10.548,4.32
1607.63,10.55,6.26
1607.79,10.552,2.97
1608.09,10.556,5.49
1608.26,10.558,3.61
1608.41,10.56,5.08
1608.57,10.562,7.55
1608.71,10.564,5.37
1608.87,10.566,5.2
1609.03,10.568,12.9
1609.18,10.57,4.29
1609.34,10.573,8.29
1609.48,10.575,5.12
1609.64,10.577,9.49
1609.8,10.579,5.56
1609.95,10.581,4.31
1610.11,10.583,3.11
1610.26,10.585,6.24
1610.41,10.588,7.18
1610.57,10.59,6.63
1610.71,10.592,2.75
1610.87,10.594,5.54
1611.03,10.596,7.8
1611.18,10.598,7.58
1611.33,10.601,5.11
1611.48,10.603,10.3
1611.63,10.605,6.54
1611.79,10.607,5.93
1611.94,10.609,5.55
1612.1,10.611,6.5
1612.24,10.614,5.68
1612.39,10.616,7.59
1612.55,10.618,6.55
1612.7,10.62,5.45
1612.86,10.622,5.03
1613.01,10.624,5.13
1613.15,10.627,4.21
1613.31,10.629,3.47
1613.46,10.631,5.35
1613.62,10.634,5.32
1613.77,10.636,7.32
1613.92,10.639,5.51
1614.07,10.641,7.3
1614.22,10.643,7.1
1614.37,10.645,8.67
1614.53,10.647,7.14
1614.67,10.649,5.01
1614.83,10.652,5.05
1614.97,10.654,3.45
1615.12,10.656,8.64
1615.28,10.658,6.52
1615.43,10.66,7.27
1615.59,10.662,6.45
1615.73,10.664,4.7
1615.88,10.666,12.3
1616.04,10.668,7.44
1616.18,10.671,5.52
1616.34,10.673,3.2
1616.48,10.675,6.4
1616.63,10.677,2.9
1616.79,10.679,3.93
1616.93,10.681,3.2
1617.08,10.683,4.8
1617.23,10.685,7.37
1617.38,10.687,8.86
1617.54,10.69,5.35
1617.68,10.691,9.35
1617.85,10.694,3.335
1617.98,10.696,11.4
1618.13,10.698,5.65
1618.29,10.7,7.11
1618.43,10.702,7.6
1618.59,10.704,3.85
1618.73,10.706,7.16
1618.88,10.707,4.42
1619.03,10.71,6.09
1619.17,10.712,8.25
1619.33,10.714,6.53
1619.47,10.716,5.97
1619.62,10.718,8.32
1619.78,10.721,6.73
1619.92,10.723,7.82
1620.08,10.725,4.26
1620.22,10.727,8.67
1620.37,10.73,8.72
1620.52,10.732,5.8
1620.66,10.735,5.79
1620.82,10.737,7.98
1620.96,10.739,4.28
1621.11,10.742,5.02
1621.26,10.744,8.08
1621.4,10.746,6.55
1621.56,10.748,7.81
1621.7,10.75,6.68
1621.85,10.752,7.64
1621.99,10.754,5.23
1622.14,10.756,5.97
1622.3,10.758,3.99
1622.44,10.76,12
1622.59,10.762,11.1
1622.73,10.764,8.54
1622.88,10.766,9.01
1623.03,10.768,4.03
1623.17,10.77,6.03
1623.33,10.772,5.62
1623.47,10.774,5.19
1623.62,10.776,4.79
1623.77,10.778,6.04
1623.91,10.78,7.71
1624.06,10.782,5.46
1624.2,10.784,7.35
1624.35,10.786,9.43
1624.49,10.788,9.34
1624.64,10.79,6.15
1624.79,10.792,5.48
1624.93,10.794,8.38
1625.08,10.796,6.26
1625.22,10.798,3.93
1625.37,10.8,26.29
1625.52,10.802,6.89
1625.66,10.804,4.79
1625.81,10.806,6.69
1625.95,10.808,9.65
1626.1,10.81,7.53
1626.24,10.813,10.1
1626.39,10.815,9.16
1626.54,10.817,8.15
1626.68,10.819,7.305
1626.83,10.822,5.19
1626.97,10.824,12.27
1627.12,10.826,8.79
1627.27,10.828,6.5
1627.41,10.83,6.51
1627.56,10.832,4.51
1627.7,10.835,10.62
1627.84,10.837,8.65
1627.98,10.839,9.55
1628.13,10.841,3.5
1628.28,10.843,3.44
1628.42,10.845,5.17
1628.57,10.847,7.11
1628.71,10.849,8.4
1628.86,10.851,6.15
